impressions,clicks,ad_position,device_type,budget,ctr
13943,428,10,mobile,2265.81,0.030696406799110666
11804,728,9,tablet,1173.46,0.06167400881057269
15861,233,3,tablet,6837.9,0.014690120421158817
6290,705,2,mobile,4435.03,0.11208267090620032
17740,563,9,desktop,7976.08,0.03173618940248027
19860,939,9,desktop,8621.38,0.047280966767371604
5745,887,1,mobile,8467.59,0.15439512619669277
19970,726,6,mobile,3164.44,0.03635453179769654
9688,663,10,mobile,5080.18,0.06843517753922378
11929,440,8,desktop,6518.91,0.03688490233883813
8153,502,3,desktop,3253.73,0.06157242732736416
3430,275,9,desktop,458.94,0.08017492711370262
19187,850,2,mobile,4981.86,0.04430082868608954
8762,76,6,desktop,177.54,0.008673818762839534
7214,439,1,desktop,9508.92,0.06085389520377044
13423,732,7,desktop,7977.0,0.05453326380093869
1453,860,3,mobile,1960.5,0.591878871300757
11075,956,7,desktop,2911.34,0.08632054176072235
11123,699,4,mobile,9829.24,0.06284275824867391
767,289,9,desktop,3766.81,0.3767926988265971
9437,915,5,desktop,7848.04,0.09695877927307407
13759,540,3,mobile,4495.81,0.03924703830220219
3819,891,8,desktop,8647.75,0.2333071484681854
19229,692,6,mobile,7052.35,0.0359873108325966
7583,253,2,desktop,277.96,0.033364103916655674
639,126,3,mobile,2979.18,0.19718309859154928
5064,177,8,desktop,5602.02,0.03495260663507109
4935,37,10,tablet,9265.43,0.007497467071935157
6142,410,7,mobile,1065.2,0.06675350048844025
14937,611,10,mobile,6031.57,0.040905134899912966
7412,610,6,mobile,3056.66,0.08229897463572584
5420,127,1,mobile,8898.81,0.023431734317343172
13316,483,9,mobile,7663.44,0.03627215379993992
2879,168,3,desktop,3728.54,0.058353594998263286
17408,592,5,tablet,1712.68,0.03400735294117647
1681,294,7,desktop,164.4,0.1748958953004164
19808,845,7,mobile,6230.29,0.04265953150242326
12777,638,3,desktop,4090.93,0.04993347421147374
5813,343,4,desktop,3181.83,0.05900567693101669
16739,310,10,mobile,9855.75,0.018519624828245415
4904,662,7,mobile,4688.11,0.13499184339314846
18322,528,8,mobile,7510.9,0.02881781464905578
10236,540,2,desktop,1815.25,0.05275498241500586
109,109,9,mobile,183.88,1.0
19355,444,7,desktop,4204.75,0.022939808834926377
5224,685,8,mobile,6673.37,0.13112557427258806
1115,558,6,tablet,5090.66,0.5004484304932736
2293,840,6,mobile,8910.14,0.3663323157435674
8515,236,9,desktop,4368.09,0.02771579565472695
13650,439,4,mobile,3144.48,0.03216117216117216
14612,214,5,mobile,9164.68,0.014645496851902546
4258,85,9,desktop,4097.68,0.019962423673085955
7070,794,1,tablet,2733.0,0.1123055162659123
7038,744,4,mobile,1021.73,0.10571184995737426
13872,85,7,mobile,7943.43,0.006127450980392157
18117,921,9,mobile,8259.66,0.050836231164100014
10444,489,10,mobile,381.31,0.046821141325162775
7366,65,6,mobile,3618.52,0.008824327993483573
8802,646,8,desktop,7511.27,0.0733924108157237
484,484,9,tablet,9466.5,1.0
504,504,10,mobile,3809.29,1.0
8275,64,4,mobile,8726.93,0.007734138972809668
15258,343,1,mobile,3967.52,0.022480010486302267
12863,939,8,mobile,1835.97,0.07300007774236181
18484,875,2,mobile,84.29,0.04733823847652023
9960,919,1,mobile,3335.3,0.09226907630522088
6089,352,7,mobile,3815.83,0.05780916406634915
15206,158,10,mobile,9453.92,0.010390635275549126
17944,589,9,mobile,2100.4,0.03282434239857334
3736,491,9,mobile,3853.2,0.131423982869379
11016,658,3,mobile,300.28,0.059731299927378356
4909,855,6,desktop,7647.22,0.1741698920350377
13556,463,7,desktop,9155.66,0.03415461788138094
15544,225,10,desktop,2416.32,0.014475038600102933
6097,917,9,mobile,4318.5,0.15040183696900114
2148,313,2,mobile,1265.02,0.1457169459962756
12438,615,8,mobile,4595.51,0.04944524843222383
17200,919,7,mobile,1376.76,0.053430232558139536
4644,859,4,desktop,5257.32,0.18496985357450474
5076,813,2,mobile,7359.49,0.16016548463356975
12875,940,8,mobile,5555.76,0.07300970873786408
10115,466,5,mobile,2489.93,0.04607019278299555
3519,88,6,mobile,3570.27,0.02500710429099176
14530,883,7,tablet,6403.8,0.06077081899518238
7339,303,10,mobile,5918.07,0.04128627878457555
14589,680,1,desktop,1410.91,0.046610459935567894
16733,435,8,mobile,8457.25,0.025996533795493933
10457,682,4,tablet,4778.13,0.06521947021134168
17254,135,9,mobile,1665.57,0.00782427263243306
4463,50,1,desktop,1272.12,0.01120322652924042
10276,432,2,mobile,9657.24,0.04203970416504477
17561,340,6,desktop,2851.27,0.01936108422071636
8527,347,10,mobile,9090.51,0.040694265275008794
8680,646,1,mobile,4135.32,0.07442396313364055
4958,347,4,desktop,3889.92,0.0699878983461073
10140,649,8,tablet,7024.24,0.06400394477317554
19298,245,10,mobile,148.34,0.012695616126023422
19858,109,5,desktop,3413.99,0.00548897169906335
15354,825,9,mobile,3061.32,0.053731926533802266
11570,799,6,desktop,8687.58,0.06905790838375107
1352,533,1,desktop,5314.78,0.3942307692307692
7096,90,6,mobile,3677.47,0.012683201803833146
12273,296,6,desktop,2697.49,0.024117982563350446
4773,112,6,desktop,5925.57,0.023465325790907186
15881,813,8,mobile,1559.15,0.05119324979535294
13151,589,6,desktop,2499.74,0.04478746863356399
6981,177,5,mobile,2971.44,0.025354533734422
7049,343,2,desktop,6098.69,0.04865938430983118
9621,660,4,desktop,3763.89,0.06859993763642033
8117,101,10,mobile,5082.54,0.012443020820500184
7041,758,5,desktop,6521.86,0.10765516261894617
10309,629,10,mobile,9564.9,0.061014647395479675
17815,604,4,mobile,7660.13,0.033904013471793434
9650,401,2,mobile,4082.3,0.04155440414507772
4737,28,7,mobile,7495.34,0.005910914080641756
4954,937,10,desktop,9499.46,0.18914008881711747
19661,962,10,mobile,5018.84,0.0489293525253039
10420,537,2,mobile,4134.44,0.051535508637236084
18664,58,1,desktop,826.29,0.003107586798114016
4992,498,5,mobile,8929.09,0.09975961538461539
7143,297,1,mobile,2502.02,0.041579168416631666
16621,134,1,mobile,686.38,0.008062090126947837
19956,331,1,desktop,5395.17,0.016586490278612948
19316,249,6,mobile,8466.7,0.012890867674466764
4264,550,9,mobile,4096.02,0.12898686679174484
8041,902,10,mobile,7841.52,0.1121751025991792
14488,941,1,desktop,8372.14,0.06495030369961348
5669,75,5,mobile,4571.32,0.013229846533780208
4400,654,9,tablet,5930.0,0.14863636363636365
6369,834,9,desktop,5362.43,0.13094677343382008
3918,168,1,desktop,9395.0,0.042879019908116385
12115,771,8,mobile,7268.78,0.06364011555922411
12334,503,1,mobile,9257.16,0.040781579374087884
18390,885,8,tablet,2239.1,0.04812398042414356
6354,355,1,mobile,3136.86,0.055870317909977964
17244,225,5,mobile,755.59,0.013048016701461378
7450,664,8,mobile,5024.08,0.08912751677852349
15283,531,6,tablet,8745.54,0.03474448733887326
6338,146,9,desktop,3302.12,0.023035657936257496
6190,960,1,mobile,1326.41,0.15508885298869143
11737,241,9,desktop,731.04,0.020533356053506008
12747,884,1,mobile,4502.63,0.06934965089825057
10011,893,10,desktop,1682.02,0.0892018779342723
8572,344,10,mobile,3493.74,0.04013065795613626
18371,749,3,desktop,8208.8,0.040770780033748844
3366,35,1,mobile,3871.27,0.010398098633392751
766,702,3,mobile,6118.22,0.9164490861618799
4288,1,2,mobile,5046.49,0.0002332089552238806
17155,996,2,mobile,7199.41,0.05805887496356747
10261,153,9,desktop,1603.84,0.014910827404736381
11414,429,8,mobile,9208.39,0.03758542141230068
12991,945,1,mobile,6454.15,0.07274266800092372
4877,508,4,mobile,2745.99,0.10416239491490671
4000,126,1,mobile,1276.37,0.0315
13816,491,1,mobile,1539.77,0.035538506079907356
7081,482,4,mobile,7837.5,0.06806948171162265
6476,345,2,mobile,5901.7,0.05327362569487338
17007,912,3,mobile,3838.54,0.053624977950255774
18877,738,9,mobile,3362.36,0.03909519521110346
19077,221,2,tablet,8564.79,0.011584630707134246
10260,915,4,desktop,8753.89,0.0891812865497076
14224,919,1,mobile,5833.56,0.06460911136107987
16382,723,2,desktop,5269.21,0.04413380539616652
10588,25,5,desktop,8173.66,0.0023611635814129203
5340,528,10,mobile,7505.89,0.09887640449438202
10553,182,1,desktop,4033.24,0.017246280678480053
10578,499,7,mobile,873.25,0.04717337871053129
12494,841,4,desktop,7696.58,0.06731230990875621
19362,641,6,mobile,1728.58,0.03310608408222291
4532,42,8,mobile,212.95,0.009267431597528684
13668,915,6,mobile,8440.86,0.06694468832309043
14278,481,2,tablet,5803.63,0.03368819162347668
17760,930,1,desktop,8922.08,0.052364864864864864
402,402,8,mobile,4871.65,1.0
17122,748,8,mobile,9268.49,0.04368648522368882
155,155,9,mobile,3572.02,1.0
13113,439,6,mobile,7258.99,0.03347822771295661
8817,402,1,mobile,3044.82,0.04559373936713168
8250,546,9,mobile,61.58,0.06618181818181817
2225,345,3,desktop,3828.46,0.1550561797752809
11579,893,6,desktop,7390.77,0.07712237671646947
15845,45,10,mobile,1542.74,0.002840012622278321
16848,646,10,mobile,5072.78,0.038342830009496676
6909,21,9,tablet,2162.6,0.00303951367781155
4721,634,3,desktop,792.51,0.13429358186824825
15134,70,5,desktop,6193.65,0.004625346901017576
13723,864,5,tablet,9522.08,0.06295999417037092
5226,873,10,desktop,3141.51,0.16704936854190586
5222,48,7,mobile,5827.43,0.009191880505553428
18130,491,4,mobile,9538.35,0.027082184225041366
17402,551,4,tablet,6522.31,0.03166302723824848
19281,287,7,mobile,6747.48,0.014885120066386598
5970,10,9,mobile,1830.34,0.0016750418760469012
1631,542,4,mobile,4951.47,0.3323114653586757
8272,756,4,desktop,3702.47,0.0913926499032882
19829,274,6,tablet,4736.02,0.013818145140955166
7773,956,6,mobile,8018.22,0.12298983661391998
6982,600,7,mobile,4633.95,0.08593526210254941
2006,756,1,desktop,675.36,0.37686939182452645
3186,381,3,mobile,9060.14,0.11958568738229755
13603,329,9,mobile,5470.92,0.024185841358523856
8252,479,6,tablet,9248.72,0.05804653417353369
5850,15,6,mobile,5744.93,0.002564102564102564
12872,516,5,mobile,742.88,0.040087010565568675
10367,191,3,desktop,5551.05,0.018423844892447187
1162,168,5,mobile,5778.6,0.14457831325301204
18460,521,1,tablet,2182.68,0.028223185265438787
17780,621,3,mobile,4736.74,0.03492688413948256
6329,137,4,mobile,4621.44,0.02164638963501343
16609,154,5,mobile,6247.62,0.009272081401649708
15247,388,10,mobile,2633.16,0.025447629041778712
4732,209,9,desktop,5838.4,0.044167371090448014
6388,272,4,desktop,2447.47,0.042579837194740136
3696,143,3,tablet,4492.13,0.03869047619047619
11575,611,10,mobile,1270.92,0.052786177105831535
6268,889,1,desktop,421.14,0.1418315252074027
9895,820,10,mobile,3239.84,0.0828701364325417
7661,69,6,desktop,2781.99,0.009006657094374102
8358,247,7,desktop,4099.01,0.0295525245273989
16716,261,10,mobile,9621.73,0.0156137832017229
6471,788,8,mobile,5246.18,0.12177406892288672
14469,79,1,mobile,5554.11,0.005459948856175271
13010,658,4,mobile,9418.93,0.05057647963105304
8043,623,5,tablet,9215.41,0.07745865970409051
12299,770,2,mobile,8846.91,0.06260671599317018
15828,605,1,mobile,1025.05,0.03822340156684357
6838,525,8,mobile,6361.26,0.07677683533196841
16013,772,6,desktop,8090.58,0.048210828701679885
2572,938,5,mobile,8363.97,0.36469673405909797
19223,621,9,mobile,5800.18,0.032305051240701245
15779,330,2,mobile,224.08,0.020913872869003106
1861,189,10,desktop,9738.44,0.1015583019881784
10267,95,8,mobile,4748.36,0.00925294633291127
10654,617,10,desktop,3966.28,0.05791252111882861
17360,8,9,mobile,3979.74,0.0004608294930875576
14377,67,1,mobile,4270.3,0.004660221186617514
3912,496,7,mobile,2459.7,0.12678936605316973
17944,191,8,mobile,3306.97,0.010644226482389657
18217,366,3,mobile,9854.31,0.020091123675687543
1705,768,4,mobile,3713.27,0.4504398826979472
5722,521,3,desktop,5290.91,0.09105207969241524
6867,990,7,mobile,8490.53,0.14416775884665792
11713,117,9,mobile,5297.91,0.009988901220865706
10689,267,3,desktop,3278.31,0.024978950322761716
14018,611,6,mobile,5261.32,0.04358681694963618
13146,485,8,desktop,1185.16,0.03689335158983721
2690,509,6,desktop,1343.57,0.18921933085501857
17547,298,2,mobile,6956.37,0.016982960050151024
4424,909,7,desktop,9178.73,0.20547016274864377
10887,164,2,mobile,7270.5,0.01506383760448241
9211,376,2,mobile,792.4,0.04082075778959939
5442,653,2,mobile,4058.81,0.11999264976111723
16489,268,1,mobile,75.41,0.016253259748923526
8759,549,1,mobile,5136.51,0.0626783879438292
14143,74,7,mobile,1972.38,0.005232270381107262
8937,508,5,mobile,8688.06,0.05684234083025624
217,73,3,mobile,1088.13,0.33640552995391704
14017,308,1,mobile,64.26,0.021973318113719057
19035,199,10,mobile,4538.9,0.010454426057262937
14409,130,6,mobile,1596.56,0.00902213894093969
13334,758,1,mobile,7392.96,0.056847157642117896
5660,824,9,mobile,9203.35,0.14558303886925794
946,572,2,mobile,467.28,0.6046511627906976
11054,791,1,desktop,3986.04,0.07155780712864121
13803,615,7,desktop,9968.31,0.04455553140621604
15485,808,6,mobile,7340.09,0.05217952857604133
13846,832,6,desktop,9534.22,0.06008955655062834
6569,487,5,mobile,1682.63,0.07413609377378597
9433,853,4,mobile,2252.62,0.09042722357680484
16708,151,4,tablet,1590.37,0.009037586784773762
12919,669,3,mobile,3058.57,0.05178419382305132
4308,206,10,tablet,7257.62,0.04781801299907149
6383,986,8,mobile,1691.22,0.1544728184239386
2148,179,7,mobile,5266.13,0.08333333333333333
6333,197,9,mobile,2728.64,0.03110690036317701
13041,735,1,mobile,8300.5,0.05636070853462158
12707,89,7,mobile,115.59,0.007004013535846384
9865,799,10,mobile,2269.99,0.08099341104916372
1928,434,4,desktop,6072.15,0.22510373443983403
2017,788,7,mobile,1012.27,0.39067922657411996
7088,748,1,mobile,4689.81,0.10553047404063205
18510,183,5,mobile,4390.26,0.009886547811993517
14694,209,3,desktop,8532.6,0.014223492582006262
13077,493,5,mobile,6272.7,0.037699778236598605
109,109,4,mobile,6415.04,1.0
16744,665,2,tablet,9520.49,0.03971571906354515
9965,13,4,mobile,9824.49,0.0013045659809332664
2319,634,3,mobile,6551.28,0.2733937041828374
7141,871,1,desktop,5243.91,0.12197171264528778
18544,732,10,desktop,6098.8,0.039473684210526314
5387,106,8,mobile,3855.31,0.019677000185632076
1719,375,5,mobile,9875.19,0.2181500872600349
8612,582,4,desktop,7064.96,0.06758012076172783
1442,707,10,mobile,2945.52,0.49029126213592233
10668,698,5,tablet,624.77,0.06542932133483315
19316,99,4,mobile,494.98,0.005125284738041002
19308,594,3,mobile,2088.88,0.030764449968924797
18478,587,5,mobile,2367.48,0.031767507305985494
14331,886,4,desktop,4179.7,0.061824017863373104
3590,852,1,desktop,2187.72,0.2373259052924791
9410,192,3,desktop,6327.56,0.020403825717321997
8084,325,10,tablet,2151.98,0.04020286986640277
18088,979,10,mobile,1919.37,0.05412428129146395
12319,726,8,mobile,4738.81,0.05893335498011202
335,335,7,desktop,8892.25,1.0
10261,956,2,desktop,4709.64,0.09316830718253581
2008,467,1,desktop,4167.8,0.23256972111553784
8667,894,3,desktop,5802.04,0.10314987885081343
3630,367,5,mobile,2609.28,0.10110192837465565
5356,318,10,mobile,3566.69,0.05937266616878267
19119,144,1,tablet,2177.66,0.007531774674407657
8262,384,3,mobile,5739.51,0.04647785039941903
19044,216,3,mobile,6989.01,0.011342155009451797
5515,361,5,desktop,6753.3,0.06545784224841342
3491,324,3,mobile,2585.44,0.09281008307075336
11257,15,9,desktop,7807.5,0.0013325042195966954
6051,217,1,mobile,2596.74,0.035861841018013554
8107,492,4,desktop,1545.6,0.0606882940668558
9164,951,10,desktop,3530.6,0.1037756438236578
15624,547,10,mobile,5997.55,0.035010240655401946
19382,183,4,mobile,1462.92,0.009441750077391394
177,177,1,mobile,6498.47,1.0
7677,945,2,mobile,8637.53,0.123094958968347
17084,467,1,mobile,2966.75,0.02733551861390775
14160,870,6,mobile,4529.56,0.0614406779661017
17549,612,3,mobile,2321.69,0.03487378198187931
18620,519,7,mobile,3644.55,0.02787325456498389
10635,542,5,mobile,268.61,0.05096379877762106
9610,467,9,desktop,9540.01,0.048595213319458895
7043,305,7,mobile,4188.11,0.04330540962657958
12054,985,4,desktop,7899.26,0.0817156130744981
7904,144,5,desktop,1469.3,0.018218623481781375
6665,111,5,desktop,8132.93,0.01665416354088522
6084,232,5,desktop,8608.47,0.0381328073635766
4770,691,10,mobile,7169.0,0.1448637316561845
18674,584,9,desktop,9036.92,0.03127342829602656
9284,722,10,mobile,1713.61,0.07776820336062042
19196,732,3,desktop,4790.99,0.03813294436340904
2292,592,6,desktop,6220.09,0.2582897033158813
1348,500,8,mobile,5982.12,0.37091988130563797
11346,595,9,mobile,8617.36,0.052441389035783534
12890,554,7,mobile,2196.13,0.04297905352986812
18481,273,3,desktop,1797.66,0.014771927925978031
3787,703,1,mobile,2571.12,0.18563506733562185
4118,173,4,mobile,8920.92,0.04201068479844585
11402,973,6,mobile,9413.22,0.08533590598140676
2070,7,3,mobile,5717.82,0.003381642512077295
8489,155,1,tablet,5038.65,0.018258923312522088
17686,522,6,desktop,6073.59,0.02951487051905462
15474,546,1,mobile,6182.26,0.03528499418379217
5888,548,9,mobile,1744.53,0.09307065217391304
5508,921,1,mobile,6879.79,0.16721132897603486
9546,518,6,mobile,4550.89,0.05426356589147287
1022,920,1,desktop,5197.95,0.9001956947162426
519,519,7,mobile,351.65,1.0
18688,215,3,mobile,7657.34,0.011504708904109588
10889,134,6,desktop,8362.51,0.012305996877582881
1220,285,7,tablet,6213.24,0.2336065573770492
11360,126,1,mobile,7499.8,0.011091549295774649
17434,921,1,mobile,5250.92,0.052827807732017895
2436,439,5,mobile,6202.62,0.18021346469622332
5473,849,6,desktop,3975.99,0.1551251598757537
2343,686,9,tablet,7929.15,0.2927870251813914
19129,152,1,mobile,4709.3,0.00794605049924199
4712,331,4,mobile,6818.12,0.07024617996604414
14046,538,10,desktop,6233.22,0.038302719635483415
18349,383,8,desktop,7038.03,0.020873072102021908
11204,115,10,tablet,7862.9,0.01026419136022849
13529,894,9,mobile,5151.5,0.06608027200827851
6471,482,3,mobile,8140.01,0.07448616906196878
6459,284,2,mobile,4997.71,0.04396965474531661
7963,899,4,mobile,9568.51,0.11289714931558457
3328,75,2,mobile,7539.08,0.022536057692307692
14482,166,1,mobile,1752.86,0.0114625051788427
18855,189,3,mobile,8304.37,0.010023866348448688
2991,78,7,desktop,5538.3,0.026078234704112337
3856,947,1,mobile,9845.39,0.24559128630705393
15870,602,2,desktop,7202.25,0.03793320730938878
16578,688,1,mobile,889.69,0.041500784171793946
2774,21,8,desktop,3979.86,0.007570295602018745
6998,566,5,mobile,5196.89,0.0808802515004287
10247,184,8,desktop,8398.19,0.01795647506587294
893,871,3,mobile,7306.99,0.975363941769317
2216,222,7,mobile,3725.13,0.10018050541516245
5879,827,8,desktop,6551.66,0.14067018200374212
12398,328,6,mobile,5790.26,0.026455879980642038
